0.900000,1.400000,2.360000,16.380000,0.700000,1.130000,1.500000,2.320000,3.150000,10.200000,1.400000,0.680000,1.600000,1.850000,1.470000,1.410000,1.870000,2.700000,1.060000,1.600000,3.785000,1.270000,2.280000,0.790000,2.100000,2.000000,2.280000,1.190000,2.470000,2.100000,2.350000,4.980000,2.680000,0.000000,0.810000,2.690000,2.760000,2.915000,4.350000,2.900000,3.300000,1.885000,5.970000,3.175000,5.475000,5.570000,4.900000,9.180000,4.500000,5.060000
1.450000,2.090000,3.040000,16.255000,1.000000,1.720000,1.100000,3.050000,3.970000,9.200000,2.050000,0.680000,1.005000,1.590000,2.090000,2.050000,1.200000,2.080000,0.800000,2.120000,4.600000,0.780000,3.000000,1.300000,1.830000,1.460000,3.240000,1.280000,1.890000,1.560000,2.920000,3.395000,3.470000,0.800000,0.000000,1.900000,2.090000,2.300000,5.200000,2.300000,4.040000,2.400000,5.415000,2.600000,6.000000,4.850000,4.210000,9.130000,5.445000,4.430000
3.340000,4.160000,5.325000,17.385000,2.900000,3.630000,2.670000,5.000000,6.010000,10.140000,3.990000,2.275000,1.900000,2.760000,4.000000,4.100000,0.840000,1.600000,2.490000,4.310000,6.670000,1.400000,5.210000,3.100000,3.300000,2.200000,4.960000,3.100000,0.930000,1.280000,5.280000,1.380000,5.300000,2.560000,1.845000,0.000000,0.640000,1.920000,7.330000,0.970000,6.450000,4.250000,2.540000,1.270000,8.450000,2.020000,1.700000,9.920000,7.800000,2.730000
3.040000,3.790000,4.700000,17.610000,2.870000,3.280000,2.350000,4.645000,5.560000,10.550000,3.600000,2.220000,1.650000,2.390000,3.630000,4.090000,0.960000,1.250000,2.200000,4.685000,6.330000,1.420000,4.990000,3.270000,2.970000,1.900000,4.000000,2.740000,0.710000,1.000000,5.420000,0.900000,4.865000,2.620000,1.970000,0.700000,0.000000,1.540000,6.700000,0.590000,6.640000,3.800000,1.700000,0.840000,7.600000,1.330000,1.400000,10.570000,7.050000,1.720000
2.740000,4.000000,5.290000,19.125000,3.000000,2.500000,1.340000,3.385000,4.200000,11.930000,3.100000,2.340000,1.330000,1.140000,2.230000,4.330000,1.590000,0.620000,1.890000,4.660000,4.870000,1.700000,5.385000,3.500000,1.350000,0.960000,4.800000,1.860000,1.160000,1.010000,5.515000,1.600000,3.340000,2.880000,2.230000,2.050000,1.700000,0.000000,5.365000,1.350000,6.300000,2.350000,1.945000,1.020000,6.295000,2.490000,2.925000,11.010000,5.650000,2.995000
3.400000,2.770000,1.790000,19.500000,3.590000,3.030000,4.740000,1.900000,1.190000,9.065000,2.670000,4.400000,5.580000,4.605000,3.100000,2.900000,6.880000,6.020000,4.500000,3.300000,0.690000,5.850000,2.090000,3.790000,4.390000,5.500000,1.600000,3.540000,6.550000,6.240000,2.490000,7.100000,1.800000,4.530000,5.535000,7.795000,7.190000,5.680000,0.000000,6.860000,1.550000,3.240000,7.160000,6.700000,0.920000,7.830000,8.615000,9.300000,0.700000,8.235000
3.000000,3.910000,4.900000,18.100000,3.020000,2.960000,2.060000,4.430000,5.350000,10.880000,3.400000,2.400000,1.560000,2.040000,3.360000,4.350000,1.170000,0.970000,2.150000,4.870000,6.000000,1.620000,5.255000,3.550000,2.570000,1.540000,4.115000,2.400000,0.680000,0.970000,5.620000,0.880000,4.515000,2.900000,2.270000,0.950000,0.570000,1.285000,6.490000,0.000000,6.790000,3.590000,1.590000,0.600000,7.410000,1.380000,1.500000,10.740000,6.760000,1.850000
2.610000,1.700000,0.900000,18.095000,2.640000,3.245000,4.120000,2.530000,1.940000,8.100000,2.490000,3.430000,4.220000,4.700000,3.625000,1.720000,5.670000,6.000000,3.590000,2.010000,1.300000,4.800000,0.970000,2.800000,5.405000,5.000000,1.060000,3.835000,6.600000,5.105000,1.310000,8.130000,2.860000,3.575000,4.370000,6.800000,6.985000,6.520000,1.400000,7.210000,0.000000,4.040000,8.385000,7.745000,2.000000,8.460000,8.110000,6.880000,1.600000,8.270000
1.300000,2.110000,3.065000,18.100000,1.530000,0.900000,1.570000,1.030000,1.620000,12.360000,1.020000,1.900000,2.400000,1.480000,0.720000,2.395000,3.600000,2.690000,1.780000,2.770000,2.230000,2.860000,3.525000,1.810000,1.080000,2.080000,2.120000,1.230000,3.265000,3.020000,3.600000,3.800000,1.040000,1.980000,2.720000,4.340000,3.905000,2.350000,2.900000,3.600000,4.040000,0.000000,4.105000,3.230000,3.905000,4.530000,5.245000,16.290000,3.200000,4.970000
6.535000,7.480000,8.560000,22.750000,6.360000,4.600000,3.370000,5.130000,5.840000,14.350000,5.250000,5.920000,3.315000,3.100000,4.240000,7.400000,4.380000,1.900000,4.400000,7.290000,6.450000,5.110000,8.295000,6.530000,3.050000,2.970000,7.160000,3.940000,2.000000,2.380000,7.995000,0.850000,4.830000,6.050000,5.320000,2.950000,1.800000,1.790000,6.870000,1.510000,9.030000,4.100000,0.000000,1.260000,7.855000,0.700000,1.420000,14.090000,7.480000,1.070000
2.850000,4.045000,5.215000,18.420000,3.230000,2.750000,1.800000,4.100000,5.000000,11.200000,3.300000,2.570000,1.490000,1.760000,3.040000,4.450000,1.400000,0.740000,2.100000,5.100000,5.630000,1.800000,5.410000,3.760000,2.230000,1.300000,4.800000,2.200000,0.720000,0.940000,5.700000,0.850000,4.210000,3.055000,2.405000,1.190000,0.780000,0.900000,6.170000,0.500000,6.520000,3.220000,1.410000,0.000000,6.900000,1.610000,1.800000,10.180000,6.580000,2.125000
